i miss avg t_all t_grey t_g t_blur t_sob t_max t_thresh t_hys
286 1.09729 0 1.9507 0.0128 0.0007 0.5431 1.2285 0.0676 0.0223 0.0118
287 1.17065 0 1.9442 0.0129 0.0005 0.5421 1.2271 0.0654 0.0204 0.0112
288 1.13943 0 1.9493 0.0126 0.0004 0.5434 1.2323 0.0661 0.0204 0.0114
289 1.15525 0 1.9573 0.0126 0.0003 0.5424 1.228 0.0744 0.0229 0.0112
290 1.13482 0 1.9589 0.0126 0.0004 0.5482 1.2299 0.0709 0.0214 0.0112
291 1.12726 0 1.9839 0.0152 0.0006 0.5502 1.2429 0.0732 0.0239 0.0112
292 1.14934 0 1.9651 0.0126 0.0005 0.5478 1.23 0.0744 0.0226 0.0114
293 1.13304 0 1.9708 0.0125 0.0005 0.5432 1.2374 0.0766 0.023 0.0113
294 1.14441 0 2.0076 0.0159 0.0006 0.5789 1.2436 0.0715 0.0212 0.0112
295 1.17565 0 1.9538 0.0126 0.0004 0.5436 1.229 0.0651 0.0204 0.014
296 1.12974 0 2.1295 0.0126 0.0004 0.6895 1.2629 0.0679 0.0214 0.0112
297 1.18396 0 1.964 0.0126 0.0004 0.5431 1.2358 0.0725 0.0223 0.0113
298 1.15637 0 1.9383 0.0124 0.0005 0.543 1.2275 0.061 0.0193 0.0113
299 1.10103 0 2.0415 0.0156 0.0007 0.5988 1.259 0.0677 0.0201 0.0113
300 1.15286 0 1.9889 0.0148 0.0006 0.5435 1.2467 0.0742 0.0277 0.0114
301 1.13479 0 1.964 0.0126 0.0005 0.5443 1.2336 0.0744 0.0221 0.0113
302 1.16163 0 1.9482 0.0126 0.0006 0.5431 1.2186 0.0735 0.0227 0.0114
303 1.13038 0 1.9428 0.0127 0.0007 0.5443 1.2244 0.0658 0.0205 0.0113
304 1.10897 0 1.9559 0.0127 0.0006 0.5484 1.2247 0.0713 0.0217 0.0112
305 1.16483 0 1.9584 0.0126 0.0004 0.5426 1.2327 0.0694 0.0252 0.0114
306 1.11918 0 1.9768 0.0151 0.0008 0.5662 1.2289 0.0699 0.0213 0.0113
307 1.15911 0 1.9537 0.0125 0.0007 0.5416 1.2306 0.07 0.0218 0.0113
308 1.11304 0 1.9767 0.0154 0.0005 0.5669 1.235 0.0655 0.0194 0.0114
309 1.1522 0 1.9709 0.0126 0.0004 0.5534 1.2359 0.0721 0.0214 0.0114
310 1.12691 0 1.9498 0.0128 0.001 0.5409 1.234 0.0678 0.0196 0.0112
311 1.12295 0 1.9738 0.0243 0.0007 0.5422 1.2281 0.0769 0.0218 0.0113
312 1.19118 0 1.9837 0.0151 0.0006 0.544 1.2547 0.0723 0.0213 0.0112
313 1.12211 0 1.9458 0.0125 0.0009 0.5442 1.2144 0.0744 0.0223 0.0113
314 1.10164 0 1.9748 0.0128 0.0003 0.544 1.2387 0.0763 0.0236 0.0113
315 1.15737 0 1.9804 0.0126 0.0004 0.5469 1.2312 0.0776 0.0236 0.0139
316 1.18018 0 2.0553 0.0155 0.0005 0.5698 1.2963 0.0737 0.0224 0.0114
317 1.10105 0 2.0791 0.0212 0.0006 0.6613 1.2345 0.0648 0.02 0.0114
318 1.17507 0 1.9542 0.0128 0.0006 0.542 1.2313 0.0698 0.0218 0.0114
319 1.16034 0 1.9666 0.0158 0.0007 0.5522 1.2215 0.0759 0.0229 0.0114
320 1.13961 0 1.9575 0.0126 0.0005 0.5414 1.233 0.0719 0.0219 0.0114
321 1.1277 0 2.2542 0.0127 0.0004 0.6951 1.3621 0.0729 0.0224 0.0143
322 1.11235 0 1.9493 0.0126 0.0004 0.5418 1.228 0.0696 0.0213 0.0115
323 1.15962 0 1.9516 0.0125 0.0004 0.5428 1.2313 0.0688 0.0211 0.0113
324 1.13327 0 2.3329 0.0205 0.0006 0.8845 1.2589 0.0706 0.0217 0.0114
325 1.1573 0 2.6768 0.0199 0.0009 0.5552 1.878 0.0822 0.025 0.0184
326 1.14051 0 1.9426 0.013 0.0009 0.542 1.2312 0.0636 0.019 0.0113
327 1.13589 0 1.9521 0.0126 0.0004 0.5417 1.231 0.0692 0.0206 0.0114
328 1.11567 0 1.9538 0.0125 0.0004 0.5423 1.2258 0.0731 0.0229 0.0113
329 1.14101 0 1.945 0.015 0.0004 0.5536 1.2163 0.0651 0.0201 0.0113
330 1.1365 0 2.2428 0.0126 0.0004 0.6903 1.3647 0.0675 0.0208 0.014
331 1.18315 0 2.9818 0.0149 0.0004 0.7923 1.9515 0.0856 0.0253 0.0196
332 1.19335 0 1.9627 0.0126 0.0007 0.5453 1.2265 0.0771 0.0232 0.0113
333 1.09353 0 1.9595 0.0126 0.0005 0.5438 1.2308 0.0725 0.0226 0.0113
334 1.14899 0 1.9572 0.0126 0.0004 0.5434 1.2315 0.0725 0.0211 0.0114
335 1.14606 0 1.9725 0.0126 0.0005 0.5424 1.2476 0.0706 0.022 0.0112
336 1.09974 0 1.9487 0.0126 0.0004 0.5447 1.2275 0.068 0.0209 0.0113
337 1.14168 0 1.9497 0.0148 0.0005 0.5533 1.215 0.0694 0.022 0.0113
338 1.15703 0 1.9661 0.0127 0.0005 0.5486 1.243 0.0656 0.0207 0.0114
339 1.1655 0 1.9746 0.0125 0.0007 0.5428 1.2396 0.0762 0.0241 0.0112
340 1.15953 0 1.9515 0.0126 0.0004 0.5404 1.234 0.0689 0.0208 0.0113
341 1.16648 0 1.9578 0.0148 0.001 0.5421 1.2291 0.0707 0.0223 0.0112
342 1.11595 0 1.9584 0.0125 0.0004 0.5485 1.2303 0.0698 0.0215 0.0113
343 1.11659 0 1.9526 0.0125 0.0005 0.5494 1.2284 0.0662 0.0208 0.0116
344 1.17589 0 1.9682 0.0126 0.0005 0.5431 1.2329 0.0771 0.0242 0.0112
345 1.08882 0 1.9357 0.0125 0.0005 0.5427 1.2106 0.0723 0.022 0.0112
346 1.11685 0 1.9587 0.0125 0.0004 0.5443 1.2314 0.0715 0.022 0.0114
347 1.16172 0 1.9571 0.0126 0.0004 0.5437 1.2302 0.0666 0.0209 0.0112
348 1.14189 0 1.9548 0.0126 0.0004 0.5489 1.23 0.0669 0.0214 0.0113
349 1.18396 0 1.9555 0.0126 0.0005 0.543 1.2306 0.0712 0.0219 0.0112
350 1.11855 0 1.9555 0.0126 0.0003 0.5435 1.2289 0.072 0.0227 0.0113
351 1.14132 0 1.9516 0.0126 0.0004 0.5437 1.2278 0.07 0.0217 0.0113
352 1.1477 0 2.0294 0.0126 0.0004 0.5488 1.2936 0.0687 0.0198 0.014
353 1.14144 0 1.9571 0.0126 0.0004 0.5434 1.231 0.0702 0.0222 0.0114
354 1.15663 0 1.9732 0.018 0.0006 0.5481 1.228 0.0726 0.0224 0.0112
355 1.12554 0 1.9356 0.0126 0.0004 0.5417 1.2185 0.0683 0.0202 0.0112
356 1.11635 0 1.9657 0.0126 0.0005 0.5424 1.232 0.0737 0.0227 0.0119
357 1.13195 0 1.9562 0.0125 0.0004 0.5448 1.2298 0.0714 0.0216 0.0113
358 1.1041 0 1.9566 0.0126 0.0004 0.5429 1.2321 0.0707 0.0219 0.0113
359 1.12037 0 1.9466 0.0126 0.0006 0.5435 1.2265 0.0678 0.0205 0.0112
360 1.11147 0 1.9636 0.0126 0.0004 0.5409 1.2461 0.0671 0.0211 0.0113
361 1.11247 0 1.9722 0.0125 0.0005 0.5415 1.2399 0.0749 0.0236 0.0113
362 1.18346 0 1.9406 0.0127 0.0004 0.5428 1.2254 0.0651 0.0199 0.0113
363 1.17044 0 1.9599 0.0126 0.0005 0.544 1.2388 0.0682 0.0207 0.0114
364 1.17721 0 1.9641 0.0126 0.0005 0.5435 1.2319 0.074 0.0239 0.0113
365 1.13129 0 1.9616 0.0126 0.0005 0.5431 1.2314 0.0744 0.0228 0.0114
366 1.1452 0 1.9723 0.0127 0.0005 0.5564 1.2276 0.075 0.0225 0.0114
367 1.16498 0 1.9733 0.0126 0.0006 0.5596 1.2283 0.0742 0.0226 0.0114
368 1.12136 0 1.95 0.0126 0.0005 0.5438 1.2258 0.0715 0.0206 0.0114
369 1.16031 0 1.9779 0.0126 0.0004 0.5434 1.2402 0.0787 0.024 0.0113
370 1.11718 0 1.9525 0.0132 0.0005 0.544 1.2289 0.0705 0.0208 0.0114
371 1.15582 0 1.95 0.0125 0.0003 0.5414 1.2301 0.0701 0.0208 0.0113
372 1.10628 0 2.1006 0.0126 0.0004 0.6946 1.2315 0.0669 0.0202 0.0116
373 1.12986 0 1.9566 0.0125 0.0004 0.5435 1.2302 0.0703 0.0221 0.0121
374 1.14335 0 1.9413 0.0125 0.0006 0.5436 1.2263 0.0637 0.02 0.0114
375 1.15098 0 1.9422 0.0126 0.0006 0.5435 1.2151 0.0728 0.0213 0.0113
376 1.17217 0 1.9529 0.0126 0.0004 0.5427 1.233 0.0681 0.0213 0.0112
377 1.13755 0 1.9538 0.0126 0.0004 0.5499 1.2272 0.0671 0.0215 0.0113
378 1.1417 0 1.9526 0.0126 0.0004 0.5438 1.2293 0.0701 0.0216 0.0115
379 1.18315 0 1.9531 0.0126 0.0005 0.5437 1.233 0.0662 0.0211 0.0113
380 1.16764 0 1.951 0.0137 0.0004 0.542 1.2338 0.0657 0.0207 0.0112
381 1.16754 0 1.9658 0.0126 0.0009 0.5429 1.2411 0.0703 0.0216 0.0114
382 1.14588 0 1.9677 0.0126 0.0006 0.5423 1.2341 0.0762 0.0235 0.0114
383 1.09158 0 1.9363 0.0126 0.0003 0.543 1.2242 0.0627 0.0198 0.0112
384 1.13354 0 1.9556 0.0126 0.0004 0.5419 1.2302 0.0721 0.022 0.0112
385 1.13503 0 1.9532 0.0129 0.0005 0.5459 1.2273 0.0701 0.0209 0.0113
386 1.19206 0 1.9437 0.0127 0.0005 0.5437 1.2262 0.0666 0.0204 0.0114
387 1.15728 0 1.9519 0.0125 0.0005 0.5429 1.2275 0.0705 0.0217 0.0114
388 1.17111 0 1.9764 0.0126 0.0004 0.5438 1.248 0.0733 0.0221 0.0113
389 1.11751 0 1.9484 0.0126 0.0005 0.5446 1.2241 0.065 0.0195 0.014
390 1.18111 0 1.946 0.0125 0.0004 0.5423 1.2158 0.0724 0.0247 0.0112
391 1.15102 0 1.9598 0.0129 0.0004 0.5428 1.2259 0.0645 0.0203 0.0113
392 1.16171 0 1.952 0.0125 0.0004 0.5439 1.225 0.0717 0.0225 0.0113
393 1.09765 0 1.9594 0.0125 0.0003 0.5524 1.2293 0.0681 0.0217 0.0117
394 1.14147 0 2.2509 0.0126 0.0004 0.6901 1.3707 0.0702 0.0209 0.0139
395 1.13054 0 1.9455 0.0127 0.0005 0.5418 1.2274 0.0664 0.021 0.0112
396 1.13822 0 1.9636 0.0126 0.0004 0.5492 1.231 0.0722 0.022 0.0112
397 1.10564 0 1.9758 0.0126 0.0004 0.5433 1.2388 0.0744 0.0227 0.0113
398 1.1302 0 1.9338 0.0126 0.0005 0.5429 1.2126 0.0687 0.0216 0.0113
399 1.15628 0 1.9854 0.0126 0.0004 0.5616 1.2439 0.0694 0.0214 0.0114
400 1.15229 0 1.944 0.0128 0.0006 0.5422 1.2135 0.0748 0.0247 0.0112
401 1.14837 0 1.9642 0.0126 0.0005 0.544 1.2355 0.0723 0.0225 0.0113
402 1.12121 0 1.9568 0.0125 0.0004 0.5439 1.2318 0.0699 0.0216 0.0115
403 1.16366 0 1.9448 0.0126 0.0004 0.5433 1.2296 0.0652 0.0201 0.0112
404 1.1647 0 1.9438 0.0127 0.0005 0.5449 1.2171 0.0707 0.0223 0.0113
405 1.16259 0 1.9544 0.0126 0.0005 0.5434 1.2304 0.0704 0.0216 0.0113
406 1.16369 0 1.9638 0.0128 0.0005 0.5434 1.2347 0.0711 0.0236 0.0113
407 1.15347 0 1.9527 0.0127 0.0004 0.5433 1.229 0.0705 0.0215 0.0114
408 1.15044 0 1.9473 0.0127 0.0003 0.5431 1.2306 0.0655 0.0203 0.0113
409 1.1399 0 1.9441 0.0127 0.0004 0.5443 1.2241 0.0632 0.0203 0.0113
410 1.15102 0 1.9566 0.0125 0.0004 0.5462 1.2282 0.0697 0.0233 0.0137
411 1.15345 0 1.9515 0.0126 0.0003 0.5483 1.2297 0.0652 0.0208 0.0112
412 1.14357 0 1.9531 0.0127 0.0006 0.5467 1.2298 0.0672 0.0208 0.0113
413 1.15848 0 1.9803 0.0126 0.0005 0.5686 1.2342 0.068 0.0209 0.0114
414 1.13238 0 1.9683 0.0126 0.0005 0.5423 1.236 0.0777 0.0226 0.0112
415 1.14912 0 1.9474 0.0126 0.0005 0.5437 1.2292 0.0653 0.0214 0.0113
416 1.17201 0 1.9641 0.0126 0.0006 0.5426 1.241 0.069 0.0222 0.0113
417 1.18914 0 1.9669 0.0126 0.0005 0.5434 1.2337 0.0752 0.0233 0.0119
418 1.14327 0 1.9548 0.0125 0.0004 0.5423 1.2241 0.0753 0.0233 0.0114
419 1.17293 0 1.9596 0.0125 0.0005 0.5442 1.2291 0.0743 0.0225 0.0113
420 1.19287 0 2.232 0.0127 0.0004 0.6905 1.3622 0.0631 0.019 0.014
421 1.1968 0 1.9627 0.0125 0.0004 0.5436 1.2326 0.0727 0.0233 0.0112
422 1.09377 0 2.233 0.0126 0.0005 0.6902 1.3627 0.0639 0.0189 0.0139
423 1.14133 0 1.9399 0.0128 0.0005 0.5447 1.217 0.068 0.0215 0.0113
424 1.07545 0 1.9553 0.0126 0.0004 0.5477 1.23 0.0686 0.0207 0.0114
425 1.13216 0 1.9521 0.0126 0.0006 0.5424 1.2278 0.073 0.0211 0.0112
426 1.0828 0 1.9535 0.0139 0.0007 0.5423 1.2333 0.0678 0.0212 0.0113
427 1.17183 0 1.9609 0.0154 0.0006 0.5433 1.2273 0.0775 0.0214 0.0113
428 1.15051 0 1.9561 0.0125 0.0007 0.5437 1.2278 0.0735 0.0216 0.0112
429 1.16178 0 1.9668 0.0126 0.0004 0.5436 1.233 0.076 0.0236 0.0114
430 1.14114 0 1.9687 0.0126 0.0005 0.5429 1.2388 0.0734 0.0234 0.0113
431 1.14435 0 1.961 0.0141 0.0004 0.5469 1.2345 0.0697 0.0207 0.0112
432 1.14037 0 1.9653 0.0126 0.0004 0.5476 1.2331 0.0709 0.0227 0.0114
433 1.15012 0 1.9475 0.0125 0.0006 0.5428 1.227 0.0682 0.0211 0.0114
434 1.14358 0 1.9389 0.0126 0.0006 0.5423 1.2156 0.0694 0.0213 0.0114
435 1.13374 0 1.9667 0.0126 0.0003 0.5438 1.2367 0.0737 0.0228 0.0114
436 1.15445 0 1.9517 0.0126 0.0004 0.5437 1.2284 0.0695 0.0211 0.0114
437 1.14044 0 1.9597 0.0127 0.0006 0.544 1.2365 0.0686 0.0216 0.0114
438 1.15632 0 1.9603 0.0126 0.0005 0.5437 1.2304 0.0727 0.0229 0.0113
439 1.11164 0 1.9712 0.0126 0.0005 0.5411 1.2562 0.0655 0.0209 0.0114
440 1.12743 0 1.9492 0.0125 0.0007 0.542 1.2291 0.0686 0.0213 0.0113
441 1.14626 0 1.9486 0.0148 0.0004 0.5434 1.227 0.0687 0.02 0.0112
442 1.09783 0 1.9584 0.0125 0.0005 0.5409 1.2339 0.0727 0.0219 0.0115
443 1.17313 0 1.9606 0.0152 0.0008 0.5413 1.2292 0.0732 0.0225 0.0114
444 1.10276 0 1.9477 0.0126 0.0004 0.5406 1.219 0.0738 0.0228 0.0113
445 1.14812 0 1.9378 0.0126 0.0005 0.5426 1.2148 0.0706 0.0211 0.0113
446 1.16532 0 1.9376 0.0126 0.0005 0.5415 1.2108 0.075 0.0215 0.0113
447 1.15945 0 1.9626 0.0128 0.0003 0.5462 1.2299 0.074 0.0228 0.0114
448 1.12638 0 1.9271 0.0126 0.0004 0.5431 1.2113 0.0663 0.02 0.0113
449 1.1426 0 1.9621 0.0125 0.0003 0.5425 1.2313 0.0747 0.0231 0.0113
450 1.13892 0 1.9692 0.0126 0.0005 0.5432 1.2466 0.0696 0.0211 0.0113
451 1.16882 0 1.9473 0.0126 0.0006 0.5434 1.2274 0.0683 0.0205 0.0114
452 1.15451 0 1.9411 0.0125 0.0004 0.5441 1.2185 0.0683 0.0214 0.0113
453 1.15597 0 1.9764 0.0126 0.0006 0.5427 1.2297 0.0719 0.0221 0.0114
454 1.1558 0 1.9484 0.0126 0.0004 0.5424 1.2285 0.064 0.0206 0.0114
455 1.13592 0 1.9666 0.0126 0.0004 0.5554 1.2305 0.069 0.0216 0.0115
456 1.11771 0 2.0129 0.0134 0.0005 0.5578 1.2716 0.0726 0.0211 0.0114
457 1.14221 0 1.9797 0.0126 0.0004 0.5498 1.2315 0.0688 0.0206 0.0113
458 1.11099 0 2.0224 0.0164 0.0004 0.55 1.2729 0.0754 0.0226 0.0176
459 1.14792 0 2.0528 0.0127 0.0006 0.5742 1.2943 0.0716 0.0216 0.0112
460 1.16309 0 2.0217 0.0127 0.0005 0.5815 1.2548 0.0727 0.0217 0.0113
461 1.17796 0 2.12 0.013 0.0004 0.5965 1.3345 0.0768 0.0213 0.0112
462 1.13149 0 1.9573 0.013 0.0006 0.5495 1.2216 0.0741 0.022 0.0113
463 1.10596 0 1.9615 0.0126 0.0004 0.5507 1.2313 0.0696 0.0216 0.0112
464 1.15883 0 2.0499 0.0126 0.0005 0.5599 1.3005 0.0749 0.0225 0.0112
465 1.10289 0 2.0249 0.0125 0.0004 0.6014 1.2325 0.076 0.0231 0.0114
466 1.17395 0 1.989 0.0126 0.0004 0.5506 1.2609 0.0669 0.0212 0.0112
467 1.15252 0 2.0166 0.0126 0.0005 0.557 1.2834 0.0679 0.0197 0.0112
468 1.13402 0 1.9419 0.0126 0.0005 0.5442 1.2272 0.0636 0.0205 0.0114
469 1.19931 0 2.6952 0.0234 0.0006 0.5783 1.8602 0.0923 0.026 0.0144
470 1.15096 0 1.9687 0.0129 0.0007 0.5601 1.2312 0.0685 0.0204 0.0113
471 1.11957 0 1.9754 0.0126 0.0008 0.55 1.2384 0.0737 0.0225 0.0114
472 1.14533 0 2.0082 0.0126 0.0005 0.5868 1.2336 0.0738 0.022 0.0113
473 1.17766 0 1.9926 0.0126 0.0004 0.5438 1.2659 0.0714 0.0222 0.0114
474 1.14593 0 1.9581 0.0126 0.0005 0.5425 1.2299 0.0742 0.0224 0.0114
475 1.14587 0 1.9833 0.0126 0.0003 0.5437 1.2541 0.0732 0.0219 0.0113
476 1.15091 0 1.9489 0.0125 0.0005 0.5424 1.2264 0.071 0.0205 0.0113
477 1.14742 0 1.9647 0.0125 0.0005 0.543 1.235 0.0729 0.0228 0.0114
478 1.12643 0 1.9565 0.0126 0.0005 0.5472 1.2324 0.0678 0.0209 0.0112
479 1.10743 0 1.947 0.0125 0.0005 0.5424 1.2282 0.0676 0.0209 0.0114
480 1.12699 0 1.9527 0.0126 0.0004 0.5428 1.2281 0.0715 0.0213 0.0115
481 1.15973 0 1.951 0.0125 0.0004 0.5425 1.2219 0.0745 0.0222 0.0113
482 1.10598 0 1.958 0.0125 0.0004 0.5501 1.2297 0.069 0.0211 0.0113
483 1.12529 0 1.9714 0.0125 0.0004 0.5587 1.2334 0.069 0.0211 0.0114
484 1.11526 0 1.9589 0.0126 0.0004 0.5435 1.2319 0.0718 0.0222 0.0113
485 1.12232 0 1.9553 0.0126 0.0004 0.5427 1.2449 0.0624 0.0194 0.0114
486 1.15977 0 1.9382 0.0125 0.0004 0.5427 1.2236 0.0646 0.02 0.0113
487 1.19173 0 1.9595 0.0125 0.0004 0.547 1.2293 0.0727 0.0215 0.0113
488 1.15295 0 1.9482 0.0126 0.0005 0.5435 1.2296 0.0655 0.0208 0.0112
489 1.12685 0 1.9498 0.0128 0.0004 0.543 1.2281 0.0676 0.0217 0.0114
490 1.16377 0 1.9415 0.0126 0.0005 0.5437 1.2281 0.0626 0.0195 0.0114
491 1.16711 0 1.9611 0.0126 0.0005 0.5439 1.2371 0.0695 0.0218 0.0114
492 1.13591 0 1.9932 0.0126 0.0005 0.5439 1.269 0.0689 0.0214 0.0112
493 1.15143 0 1.9628 0.0125 0.0007 0.548 1.2303 0.0734 0.0212 0.0113
494 1.12172 0 2.0018 0.0125 0.0004 0.5675 1.2385 0.078 0.0239 0.0112
495 1.13766 0 2.0218 0.0126 0.0004 0.5438 1.2957 0.0687 0.0225 0.0113
496 1.11162 0 1.9492 0.0139 0.0007 0.5446 1.2263 0.0641 0.021 0.0116
497 1.16233 0 1.9554 0.0126 0.0005 0.5438 1.2286 0.0709 0.0212 0.0113
498 1.1317 0 1.9902 0.0127 0.0005 0.548 1.2575 0.07 0.022 0.0112
499 1.1363 0 2.1119 0.0185 0.0009 0.649 1.2756 0.0711 0.0216 0.0112
500 1.1248 0 1.9492 0.0127 0.0006 0.5424 1.2259 0.0692 0.0216 0.0114
501 1.11457 0 1.9634 0.0126 0.0006 0.542 1.234 0.073 0.0229 0.0112
502 1.13706 0 1.9851 0.0126 0.0005 0.5417 1.2552 0.0737 0.0227 0.0113
503 1.09814 0 1.9411 0.0126 0.0005 0.5408 1.2313 0.0632 0.0194 0.0112
504 1.07975 0 1.9456 0.0129 0.0008 0.5411 1.2275 0.0671 0.0208 0.0113
505 1.14306 0 1.9672 0.0125 0.0004 0.5522 1.2356 0.0692 0.0215 0.0113
506 1.11739 0 1.949 0.0126 0.0005 0.5448 1.2258 0.0688 0.0209 0.0112
507 1.19083 0 1.9946 0.0125 0.0004 0.5414 1.2694 0.0709 0.0227 0.0113
508 1.13508 0 1.9305 0.0126 0.0004 0.5436 1.2204 0.0608 0.0195 0.0115
509 1.16507 0 1.9753 0.0127 0.0006 0.5424 1.2541 0.0689 0.021 0.0113
510 1.12957 0 2.0059 0.0126 0.0005 0.542 1.2655 0.081 0.022 0.0112
511 1.1969 0 1.9897 0.0125 0.0004 0.5585 1.2522 0.0678 0.0213 0.0115
512 1.14942 0 1.9483 0.0125 0.0007 0.5419 1.229 0.0675 0.021 0.0114
513 1.15554 0 2.0082 0.0531 0.0006 0.5498 1.2298 0.0739 0.0229 0.0114
514 1.14614 0 2.0235 0.0126 0.0004 0.5432 1.2887 0.0764 0.0227 0.0113
515 1.11098 0 1.9919 0.0146 0.0007 0.5738 1.231 0.0749 0.0211 0.0113
516 1.15367 0 3.1456 0.0243 0.0007 0.9022 2.0022 0.0821 0.0234 0.0162
517 1.15196 0 1.9617 0.0125 0.0006 0.5423 1.2454 0.0651 0.0206 0.0113
518 1.14296 0 1.9779 0.0126 0.0006 0.5569 1.24 0.0695 0.0225 0.0113
519 1.14563 0 1.9969 0.0293 0.0005 0.5755 1.2356 0.0621 0.0195 0.0113
520 1.14164 0 1.996 0.0125 0.0004 0.5427 1.2703 0.0705 0.022 0.0113
521 1.13775 0 2.0775 0.0127 0.0005 0.5879 1.3076 0.0678 0.0214 0.0113
522 1.21204 0 1.9427 0.0127 0.0005 0.5439 1.2252 0.0642 0.0206 0.0114
523 1.14052 0 1.9398 0.0127 0.0004 0.5418 1.2147 0.0715 0.0215 0.0112
524 1.19044 0 1.9664 0.0126 0.0004 0.5414 1.2501 0.0659 0.021 0.0114
525 1.15322 0 1.9493 0.0127 0.0005 0.5434 1.2267 0.0689 0.0208 0.0113
526 1.1146 0 1.9719 0.0127 0.0004 0.5492 1.2446 0.0677 0.0203 0.0114
527 1.17335 0 2.03 0.0126 0.0005 0.5936 1.2451 0.0751 0.0233 0.0116
528 1.13896 0 1.9373 0.0126 0.0005 0.5423 1.2236 0.0637 0.0198 0.0112
529 1.19957 0 1.9547 0.0128 0.0005 0.5426 1.2297 0.0701 0.0222 0.0112
530 1.15641 0 1.9549 0.0125 0.0009 0.5435 1.2308 0.0704 0.0215 0.0114
531 1.17608 0 1.9425 0.0126 0.0004 0.5428 1.2266 0.0648 0.0203 0.0114
532 1.15031 0 2.0103 0.0125 0.0004 0.5808 1.2508 0.0677 0.0213 0.0112
533 1.14046 0 1.9457 0.0125 0.0006 0.5423 1.2197 0.0696 0.0232 0.0114
534 1.09101 0 1.9723 0.0126 0.0004 0.5448 1.245 0.0723 0.0215 0.0113
535 1.18461 0 1.9487 0.0125 0.0004 0.5478 1.2182 0.0715 0.0215 0.0113
536 1.13475 0 2.0208 0.0126 0.0003 0.5704 1.2628 0.0727 0.0221 0.0114
537 1.15543 0 1.9453 0.0126 0.0004 0.542 1.2203 0.0712 0.0218 0.0114
538 1.12184 0 1.9337 0.013 0.0006 0.5439 1.2135 0.0685 0.0205 0.0112
539 1.16816 0 1.9586 0.0127 0.0005 0.5409 1.2328 0.0711 0.0228 0.0113
540 1.19123 0 1.9494 0.0126 0.0005 0.541 1.2315 0.0671 0.0216 0.0112
541 1.16844 0 2.0141 0.0126 0.0004 0.5433 1.276 0.0683 0.0212 0.0112
542 1.10787 0 1.9789 0.0127 0.0004 0.5505 1.2439 0.074 0.0209 0.0113
543 1.10991 0 1.9419 0.0126 0.0004 0.5413 1.2265 0.0662 0.0202 0.0114
544 1.15472 0 2.0104 0.0126 0.0004 0.5665 1.2589 0.0717 0.0226 0.0113
545 1.11161 0 1.9856 0.0125 0.0006 0.5408 1.2687 0.0664 0.0208 0.0113
546 1.12616 0 1.9531 0.0135 0.0008 0.5461 1.2286 0.0675 0.0211 0.0113
547 1.11666 0 1.9528 0.0127 0.0006 0.5413 1.2295 0.0697 0.0214 0.0113
548 1.11079 0 1.9679 0.0154 0.0005 0.5637 1.2269 0.0663 0.0205 0.0113
549 1.13462 0 1.931 0.0126 0.0004 0.5411 1.2267 0.0599 0.0181 0.0114
550 1.18515 0 1.9822 0.0126 0.0005 0.561 1.2316 0.0709 0.0224 0.0179
551 1.16976 0 2.0864 0.0126 0.0004 0.5428 1.311 0.1224 0.0201 0.0113
552 1.14333 0 1.9697 0.0148 0.0005 0.5569 1.233 0.069 0.0207 0.0113
553 1.16219 0 1.9763 0.0126 0.0004 0.5422 1.2531 0.0716 0.0212 0.0113
554 1.14593 0 1.9613 0.0125 0.0005 0.5431 1.2343 0.0719 0.0219 0.0112
555 1.17893 0 1.9463 0.0127 0.0008 0.5434 1.2259 0.0665 0.0212 0.0113
556 1.10948 0 1.9412 0.0141 0.0005 0.5432 1.2266 0.0639 0.0201 0.0113
557 1.12421 0 2.0042 0.0126 0.0005 0.586 1.2473 0.0625 0.022 0.0113
558 1.16245 0 1.9568 0.0125 0.0006 0.5455 1.2306 0.0692 0.022 0.0113
559 1.14777 0 1.9913 0.0128 0.0003 0.5433 1.272 0.0654 0.0213 0.0113
560 1.15535 0 2.0224 0.0125 0.0004 0.5427 1.2867 0.0778 0.023 0.0113
561 1.1571 0 2.0045 0.0125 0.0007 0.5426 1.2707 0.0753 0.024 0.0112
562 1.18322 0 1.9762 0.0127 0.0007 0.5412 1.2588 0.0667 0.021 0.0114
563 1.14477 0 1.9461 0.0128 0.0005 0.5427 1.2284 0.066 0.0207 0.0113
564 1.16762 0 2.019 0.0126 0.0005 0.6027 1.2352 0.0683 0.0221 0.0113
565 1.10258 0 1.9776 0.0196 0.0007 0.5557 1.2336 0.0666 0.0213 0.0113
566 1.18628 0 2.0431 0.0137 0.0006 0.5796 1.2501 0.0885 0.0219 0.0116
567 1.14183 0 1.9655 0.0127 0.0005 0.5432 1.2346 0.0721 0.0216 0.0114
568 1.16908 0 1.9539 0.0126 0.0005 0.5438 1.2316 0.0689 0.0212 0.0113
569 1.13333 0 1.9715 0.0157 0.0002 0.5444 1.2566 0.0618 0.0192 0.0113
570 1.14393 0 1.9399 0.0126 0.0005 0.5425 1.2125 0.0735 0.022 0.0115
571 1.12694 0 2.0463 0.0125 0.0004 0.5427 1.3197 0.0719 0.022 0.0113
572 1.13658 0 1.9725 0.0125 0.0005 0.544 1.229 0.0817 0.024 0.0114
573 1.13754 0 1.9875 0.0126 0.0004 0.5423 1.267 0.0668 0.0219 0.0113
