i miss avg t_all t_grey t_g t_blur t_sob t_max t_thresh t_hys
1489 1.13912 0 0.8704 0.054272 0.044032 0.041984 0.043008 0.039936 0.034816 0.034816
1490 1.13392 0 0.8192 0.053248 0.041984 0.043008 0.045056 0.038912 0.034816 0.033792
1491 1.12309 0 0.840704 0.053248 0.037888 0.043008 0.045056 0.038912 0.034816 0.034816
1492 1.15365 0 0.806912 0.054272 0.039936 0.043008 0.045056 0.04096 0.03584 0.03584
1493 1.14519 0 0.806912 0.054272 0.04096 0.043008 0.045056 0.038912 0.033792 0.034816
1494 1.16632 0 0.823296 0.053248 0.04096 0.043008 0.045056 0.038912 0.034816 0.034816
1495 1.17632 0 0.795648 0.053248 0.04096 0.043008 0.044032 0.038912 0.034816 0.034816
1496 1.13074 0 0.830464 0.054272 0.043008 0.044032 0.045056 0.037888 0.034816 0.033792
1497 1.11979 0 0.791552 0.052224 0.039936 0.043008 0.045056 0.037888 0.034816 0.034816
1498 1.15823 0 0.799744 0.053248 0.038912 0.043008 0.044032 0.038912 0.034816 0.034816
1499 1.15435 0 0.790528 0.054272 0.039936 0.043008 0.045056 0.038912 0.034816 0.034816
1500 1.16996 0 0.802816 0.053248 0.04096 0.043008 0.045056 0.039936 0.033792 0.03584
1501 1.14788 0 0.827392 0.053248 0.039936 0.043008 0.043008 0.038912 0.037888 0.034816
1502 1.10966 0 0.811008 0.054272 0.039936 0.041984 0.045056 0.037888 0.034816 0.034816
1503 1.13953 0 0.815104 0.054272 0.039936 0.041984 0.045056 0.039936 0.033792 0.03584
1504 1.14292 0 0.81408 0.054272 0.04096 0.043008 0.044032 0.038912 0.034816 0.03584
1505 1.14218 0 0.80896 0.054272 0.038912 0.043008 0.045056 0.038912 0.03584 0.03584
1506 1.07377 0 0.787456 0.054272 0.039936 0.043008 0.045056 0.038912 0.034816 0.034816
1507 1.14851 0 0.83968 0.053248 0.04096 0.043008 0.045056 0.038912 0.034816 0.03584
1508 1.10619 0 0.866304 0.054272 0.039936 0.043008 0.045056 0.038912 0.034816 0.03584
1509 1.16767 0 0.846848 0.054272 0.039936 0.041984 0.054272 0.038912 0.037888 0.033792
1510 1.16072 0 0.863232 0.053248 0.039936 0.043008 0.045056 0.038912 0.034816 0.03584
1511 1.17651 0 0.83968 0.054272 0.039936 0.043008 0.045056 0.039936 0.033792 0.034816
1512 1.18581 0 0.820224 0.054272 0.039936 0.043008 0.045056 0.038912 0.034816 0.03584
1513 1.12372 0 0.831488 0.054272 0.039936 0.041984 0.045056 0.038912 0.03584 0.036864
1514 1.17379 0 0.823296 0.053248 0.039936 0.043008 0.045056 0.038912 0.033792 0.034816
1515 1.16614 0 0.822272 0.054272 0.039936 0.043008 0.045056 0.038912 0.034816 0.033792
1516 1.17222 0 0.807936 0.053248 0.04096 0.043008 0.045056 0.038912 0.03584 0.03584
1517 1.13689 0 0.833536 0.054272 0.038912 0.041984 0.045056 0.039936 0.034816 0.034816
1518 1.13022 0 0.83968 0.054272 0.039936 0.043008 0.044032 0.038912 0.034816 0.03584
1519 1.13896 0 0.780288 0.054272 0.039936 0.043008 0.044032 0.038912 0.03584 0.03584
1520 1.1292 0 0.862208 0.053248 0.039936 0.043008 0.045056 0.038912 0.03584 0.034816
1521 1.1129 0 0.816128 0.054272 0.039936 0.041984 0.04608 0.038912 0.034816 0.03584
1522 1.1927 0 1.85651 0.053248 0.038912 1.03526 0.043008 0.038912 0.034816 0.034816
1523 1.16625 0 0.8192 0.055296 0.039936 0.043008 0.045056 0.039936 0.03584 0.033792
1524 1.12835 0 0.822272 0.054272 0.039936 0.041984 0.04608 0.039936 0.033792 0.03584
1525 1.11742 0 0.805888 0.052224 0.039936 0.043008 0.045056 0.038912 0.034816 0.034816
1526 1.1446 0 0.817152 0.054272 0.039936 0.043008 0.044032 0.038912 0.034816 0.034816
1527 1.12182 0 0.812032 0.054272 0.039936 0.043008 0.044032 0.038912 0.034816 0.03584
1528 1.166 0 0.81408 0.054272 0.039936 0.041984 0.045056 0.038912 0.034816 0.034816
1529 1.1526 0 0.799744 0.054272 0.039936 0.043008 0.044032 0.038912 0.03584 0.034816
1530 1.13038 0 0.877568 0.054272 0.039936 0.043008 0.045056 0.038912 0.033792 0.088064
1531 1.18752 0 0.811008 0.054272 0.039936 0.041984 0.045056 0.037888 0.034816 0.034816
1532 1.14729 0 0.821248 0.054272 0.039936 0.041984 0.044032 0.038912 0.034816 0.034816
1533 1.14872 0 0.82432 0.054272 0.039936 0.043008 0.045056 0.037888 0.033792 0.034816
1534 1.15458 0 0.83456 0.054272 0.039936 0.043008 0.045056 0.038912 0.033792 0.03584
1535 1.15452 0 0.82432 0.054272 0.04096 0.043008 0.043008 0.038912 0.034816 0.034816
1536 1.16067 0 0.833536 0.053248 0.039936 0.043008 0.045056 0.038912 0.034816 0.03584
1537 1.15777 0 0.8192 0.053248 0.039936 0.041984 0.045056 0.038912 0.034816 0.034816
1538 1.15602 0 0.868352 0.054272 0.039936 0.041984 0.045056 0.039936 0.034816 0.034816
1539 1.14466 0 0.8192 0.054272 0.039936 0.043008 0.044032 0.037888 0.034816 0.034816
1540 1.1281 0 0.828416 0.053248 0.039936 0.041984 0.043008 0.038912 0.034816 0.034816
1541 1.15683 0 0.816128 0.054272 0.039936 0.041984 0.045056 0.037888 0.03584 0.034816
1542 1.14101 0 0.837632 0.053248 0.039936 0.043008 0.045056 0.037888 0.034816 0.03584
1543 1.0801 0 0.811008 0.054272 0.039936 0.044032 0.045056 0.038912 0.033792 0.034816
1544 1.11018 0 0.828416 0.054272 0.039936 0.041984 0.044032 0.038912 0.034816 0.034816
1545 1.22494 0 0.806912 0.053248 0.039936 0.041984 0.045056 0.038912 0.034816 0.034816
1546 1.11334 0 0.811008 0.054272 0.039936 0.041984 0.044032 0.039936 0.034816 0.034816
1547 1.16285 0 0.804864 0.053248 0.039936 0.041984 0.044032 0.038912 0.03584 0.03584
1548 1.08318 0 0.876544 0.053248 0.04096 0.043008 0.045056 0.038912 0.034816 0.034816
1549 1.15697 0 0.821248 0.053248 0.039936 0.041984 0.045056 0.039936 0.034816 0.03584
1550 1.18041 0 0.81408 0.053248 0.039936 0.043008 0.045056 0.038912 0.03584 0.034816
1551 1.10777 0 0.83968 0.052224 0.04096 0.043008 0.04608 0.038912 0.034816 0.03584
1552 1.18312 0 0.821248 0.053248 0.039936 0.043008 0.045056 0.038912 0.034816 0.03584
1553 1.15271 0 0.82432 0.054272 0.039936 0.043008 0.045056 0.038912 0.034816 0.03584
1554 1.16594 0 0.821248 0.053248 0.04096 0.041984 0.045056 0.038912 0.034816 0.03584
1555 1.19977 0 0.82432 0.054272 0.038912 0.044032 0.044032 0.038912 0.03584 0.034816
1556 1.11047 0 0.820224 0.053248 0.04096 0.043008 0.045056 0.038912 0.034816 0.034816
1557 1.15312 0 0.817152 0.053248 0.039936 0.043008 0.045056 0.037888 0.034816 0.034816
1558 1.13423 0 0.866304 0.054272 0.04096 0.043008 0.04608 0.038912 0.033792 0.034816
1559 1.20695 0 0.823296 0.054272 0.038912 0.043008 0.044032 0.038912 0.034816 0.03584
1560 1.10357 0 0.83968 0.054272 0.039936 0.043008 0.045056 0.037888 0.034816 0.03584
1561 1.14748 0 0.807936 0.053248 0.039936 0.041984 0.044032 0.039936 0.03584 0.036864
1562 1.1611 0 0.823296 0.054272 0.039936 0.043008 0.04608 0.038912 0.034816 0.03584
1563 1.08529 0 0.861184 0.054272 0.039936 0.043008 0.045056 0.038912 0.033792 0.034816
1564 1.15006 0 0.847872 0.054272 0.04096 0.043008 0.045056 0.036864 0.034816 0.03584
1565 1.13795 0 0.818176 0.053248 0.04096 0.043008 0.045056 0.038912 0.034816 0.034816
1566 1.18225 0 0.818176 0.054272 0.039936 0.043008 0.045056 0.038912 0.034816 0.034816
1567 1.13664 0 0.813056 0.055296 0.039936 0.043008 0.045056 0.039936 0.03584 0.036864
1568 1.17825 0 0.815104 0.053248 0.041984 0.043008 0.045056 0.039936 0.034816 0.03584
1569 1.10806 0 0.822272 0.054272 0.039936 0.043008 0.045056 0.038912 0.034816 0.03584
1570 1.16 0 0.821248 0.054272 0.039936 0.043008 0.044032 0.038912 0.03584 0.03584
1571 1.14291 0 0.8192 0.054272 0.04096 0.041984 0.045056 0.039936 0.034816 0.03584
1572 1.12724 0 0.87552 0.053248 0.039936 0.041984 0.044032 0.038912 0.034816 0.03584
1573 1.15574 0 0.974848 0.054272 0.039936 0.043008 0.044032 0.039936 0.034816 0.032768
1574 1.14389 0 0.86016 0.055296 0.039936 0.043008 0.043008 0.039936 0.032768 0.03584
1575 1.13689 0 2.54464 0.053248 0.827392 0.041984 0.045056 0.039936 0.037888 0.034816
1576 1.16677 0 1.0496 0.053248 0.074752 0.041984 0.048128 0.038912 0.033792 0.038912
1577 1.12118 0 0.963584 0.054272 0.039936 0.041984 0.045056 0.072704 0.03584 0.036864
1578 1.17562 0 0.80896 0.055296 0.043008 0.043008 0.045056 0.039936 0.034816 0.03584
1579 1.07562 0 1.62918 0.054272 0.039936 0.043008 0.044032 0.039936 0.033792 0.034816
1580 1.13627 0 0.976896 0.104448 0.043008 0.043008 0.050176 0.039936 0.034816 0.03584
1581 1.14476 0 0.888832 0.054272 0.039936 0.041984 0.044032 0.039936 0.034816 0.03584
1582 1.25069 0 0.908288 0.053248 0.070656 0.043008 0.044032 0.038912 0.034816 0.034816
1583 1.15933 0 0.813056 0.054272 0.039936 0.043008 0.045056 0.037888 0.03584 0.034816
1584 1.13355 0 0.837632 0.054272 0.038912 0.043008 0.045056 0.039936 0.034816 0.03584
1585 1.12533 0 0.811008 0.055296 0.038912 0.043008 0.045056 0.039936 0.033792 0.036864
1586 1.14378 0 0.843776 0.055296 0.039936 0.043008 0.044032 0.039936 0.034816 0.03584
1587 1.12132 0 0.950272 0.054272 0.04096 0.041984 0.045056 0.038912 0.034816 0.03584
1588 1.14723 0 0.899072 0.052224 0.039936 0.043008 0.045056 0.038912 0.038912 0.03584
1589 1.13873 0 0.963584 0.054272 0.039936 0.043008 0.044032 0.038912 0.037888 0.03584
1590 1.10226 0 0.92672 0.054272 0.039936 0.043008 0.045056 0.038912 0.034816 0.034816
1591 1.1463 0 0.930816 0.053248 0.039936 0.041984 0.044032 0.038912 0.034816 0.034816
1592 1.20523 0 0.894976 0.052224 0.038912 0.043008 0.048128 0.037888 0.034816 0.03584
1593 1.10298 0 0.891904 0.053248 0.039936 0.043008 0.045056 0.037888 0.03584 0.03584
1594 1.1528 0 0.913408 0.053248 0.039936 0.043008 0.045056 0.041984 0.034816 0.034816
1595 1.16269 0 0.896 0.053248 0.043008 0.043008 0.044032 0.038912 0.034816 0.033792
1596 1.14353 0 0.990208 0.054272 0.038912 0.041984 0.045056 0.037888 0.03584 0.034816
1597 1.15234 0 0.876544 0.053248 0.039936 0.043008 0.047104 0.043008 0.033792 0.034816
1598 1.16896 0 0.902144 0.054272 0.039936 0.04096 0.043008 0.038912 0.034816 0.03584
1599 1.15996 0 0.889856 0.054272 0.037888 0.047104 0.045056 0.038912 0.034816 0.034816
1600 1.13109 0 0.917504 0.053248 0.038912 0.041984 0.045056 0.054272 0.033792 0.034816
1601 1.10992 0 0.830464 0.054272 0.039936 0.043008 0.045056 0.039936 0.034816 0.03584
1602 1.15938 0 1.62714 0.05632 0.039936 0.043008 0.047104 0.04096 0.033792 0.036864
1603 1.15596 0 0.868352 0.055296 0.038912 0.04096 0.045056 0.038912 0.033792 0.034816
1604 1.15257 0 0.91136 0.054272 0.039936 0.043008 0.044032 0.07168 0.034816 0.034816
1605 1.12416 0 0.833536 0.054272 0.039936 0.043008 0.045056 0.039936 0.033792 0.03584
1606 1.17432 0 0.843776 0.055296 0.041984 0.043008 0.045056 0.039936 0.03584 0.034816
1607 1.12498 0 0.836608 0.055296 0.043008 0.041984 0.044032 0.039936 0.034816 0.034816
1608 1.1083 0 0.888832 0.054272 0.04096 0.041984 0.044032 0.04096 0.03584 0.034816
1609 1.13412 0 0.866304 0.053248 0.038912 0.043008 0.044032 0.04096 0.034816 0.034816
1610 1.13657 0 0.8448 0.055296 0.039936 0.041984 0.043008 0.039936 0.037888 0.03584
1611 1.13431 0 0.85504 0.054272 0.04096 0.043008 0.04608 0.038912 0.03584 0.03584
1612 1.15497 0 0.806912 0.055296 0.04096 0.043008 0.045056 0.04096 0.034816 0.034816
1613 1.16494 0 0.90112 0.054272 0.037888 0.043008 0.045056 0.039936 0.033792 0.03584
1614 1.11804 0 0.820224 0.054272 0.039936 0.053248 0.044032 0.04096 0.034816 0.034816
1615 1.14893 0 0.822272 0.053248 0.041984 0.043008 0.044032 0.039936 0.034816 0.03584
1616 1.14156 0 0.843776 0.055296 0.039936 0.043008 0.045056 0.039936 0.034816 0.034816
1617 1.09608 0 0.876544 0.053248 0.037888 0.043008 0.045056 0.039936 0.033792 0.034816
1618 1.12252 0 0.909312 0.055296 0.039936 0.04096 0.045056 0.04096 0.034816 0.03584
1619 1.16867 0 0.892928 0.054272 0.039936 0.043008 0.045056 0.039936 0.033792 0.034816
1620 1.15051 0 0.920576 0.054272 0.044032 0.043008 0.04608 0.039936 0.033792 0.038912
1621 1.16205 0 0.873472 0.054272 0.039936 0.043008 0.045056 0.039936 0.034816 0.03584
1622 1.17246 0 0.90624 0.053248 0.039936 0.041984 0.04608 0.038912 0.034816 0.034816
1623 1.1304 0 1.02502 0.054272 0.039936 0.044032 0.0768 0.038912 0.034816 0.03584
1624 1.15151 0 0.969728 0.055296 0.039936 0.041984 0.044032 0.039936 0.07168 0.037888
1625 1.13539 0 0.886784 0.054272 0.043008 0.04096 0.043008 0.043008 0.032768 0.033792
1626 1.11997 0 0.939008 0.055296 0.036864 0.048128 0.045056 0.039936 0.034816 0.03584
1627 1.15818 0 0.961536 0.060416 0.044032 0.04608 0.04608 0.04096 0.034816 0.033792
1628 1.17995 0 2.53952 0.835584 0.038912 0.043008 0.045056 0.039936 0.033792 0.03584
1629 1.13035 0 0.847872 0.055296 0.039936 0.043008 0.044032 0.039936 0.033792 0.034816
1630 1.19322 0 0.791552 0.054272 0.039936 0.043008 0.044032 0.037888 0.034816 0.034816
1631 1.13517 0 0.822272 0.054272 0.038912 0.043008 0.045056 0.039936 0.03584 0.03584
1632 1.15086 0 0.854016 0.095232 0.044032 0.043008 0.045056 0.039936 0.034816 0.034816
1633 1.1667 0 0.792576 0.054272 0.04096 0.043008 0.044032 0.04096 0.034816 0.03584
1634 1.17191 0 0.820224 0.055296 0.038912 0.043008 0.044032 0.039936 0.034816 0.03584
1635 1.15599 0 0.806912 0.053248 0.038912 0.043008 0.045056 0.039936 0.034816 0.03584
1636 1.14085 0 0.817152 0.053248 0.039936 0.043008 0.045056 0.039936 0.034816 0.034816
1637 1.14789 0 0.82944 0.053248 0.039936 0.043008 0.045056 0.038912 0.034816 0.03584
1638 1.14035 0 0.825344 0.054272 0.038912 0.043008 0.045056 0.038912 0.034816 0.034816
1639 1.12208 0 0.869376 0.053248 0.038912 0.043008 0.045056 0.038912 0.034816 0.03584
1640 1.13545 0 0.858112 0.053248 0.039936 0.043008 0.044032 0.041984 0.034816 0.033792
1641 1.12551 0 0.791552 0.054272 0.04096 0.041984 0.04608 0.038912 0.034816 0.034816
1642 1.12876 0 0.809984 0.053248 0.039936 0.043008 0.045056 0.039936 0.033792 0.03584
1643 1.17572 0 0.809984 0.054272 0.039936 0.043008 0.045056 0.039936 0.034816 0.034816
1644 1.12829 0 0.90112 0.11264 0.039936 0.043008 0.044032 0.039936 0.034816 0.03584
1645 1.16484 0 0.805888 0.054272 0.039936 0.044032 0.045056 0.038912 0.034816 0.03584
1646 1.15473 0 0.81408 0.053248 0.038912 0.043008 0.044032 0.038912 0.034816 0.03584
1647 1.16031 0 0.825344 0.053248 0.039936 0.043008 0.045056 0.038912 0.034816 0.034816
1648 1.11044 0 0.82944 0.055296 0.04096 0.043008 0.045056 0.039936 0.034816 0.034816
1649 1.14941 0 0.826368 0.054272 0.039936 0.043008 0.04608 0.038912 0.033792 0.03584
1650 1.11953 0 0.81408 0.054272 0.039936 0.041984 0.044032 0.038912 0.034816 0.03584
1651 1.16821 0 0.804864 0.054272 0.04096 0.043008 0.045056 0.039936 0.034816 0.03584
1652 1.15021 0 0.82944 0.053248 0.04096 0.043008 0.045056 0.038912 0.033792 0.034816
1653 1.18482 0 0.786432 0.054272 0.039936 0.043008 0.044032 0.039936 0.034816 0.03584
1654 1.13737 0 0.786432 0.054272 0.039936 0.041984 0.045056 0.038912 0.03584 0.03584
1655 1.15232 0 0.817152 0.053248 0.039936 0.043008 0.045056 0.038912 0.034816 0.034816
1656 1.15598 0 0.809984 0.054272 0.039936 0.041984 0.044032 0.038912 0.034816 0.034816
1657 1.13932 0 0.841728 0.054272 0.038912 0.043008 0.04608 0.037888 0.03584 0.033792
1658 1.18844 0 0.809984 0.055296 0.039936 0.043008 0.045056 0.038912 0.034816 0.03584
1659 1.16333 0 0.816128 0.053248 0.039936 0.043008 0.044032 0.038912 0.037888 0.03584
1660 1.13738 0 0.781312 0.053248 0.039936 0.043008 0.043008 0.037888 0.034816 0.03584
1661 1.10771 0 0.837632 0.054272 0.038912 0.043008 0.045056 0.038912 0.034816 0.03584
1662 1.12762 0 0.825344 0.055296 0.039936 0.043008 0.045056 0.039936 0.034816 0.034816
1663 1.09743 0 0.807936 0.054272 0.039936 0.044032 0.045056 0.037888 0.034816 0.03584
1664 1.13666 0 0.827392 0.053248 0.039936 0.043008 0.045056 0.038912 0.034816 0.034816
1665 1.11089 0 0.82944 0.053248 0.039936 0.043008 0.045056 0.04096 0.034816 0.034816
1666 1.16341 0 0.871424 0.053248 0.039936 0.043008 0.043008 0.038912 0.034816 0.03584
1667 1.19425 0 0.851968 0.054272 0.038912 0.043008 0.045056 0.039936 0.034816 0.03584
1668 1.18898 0 0.852992 0.095232 0.039936 0.043008 0.045056 0.039936 0.033792 0.03584
1669 1.10407 0 0.852992 0.054272 0.039936 0.044032 0.045056 0.039936 0.034816 0.034816
1670 1.15791 0 0.887808 0.054272 0.03584 0.047104 0.044032 0.039936 0.034816 0.034816
1671 1.1266 0 0.820224 0.054272 0.039936 0.044032 0.044032 0.038912 0.03584 0.034816
1672 1.06565 0 0.859136 0.054272 0.039936 0.043008 0.04608 0.039936 0.034816 0.036864
1673 1.12638 0 0.902144 0.055296 0.039936 0.043008 0.044032 0.04096 0.034816 0.037888
1674 1.14379 0 0.81408 0.055296 0.039936 0.043008 0.044032 0.038912 0.034816 0.03584
1675 1.14286 0 0.828416 0.096256 0.04096 0.043008 0.045056 0.039936 0.033792 0.034816
1676 1.15398 0 0.892928 0.055296 0.039936 0.043008 0.045056 0.038912 0.034816 0.03584
1677 1.15556 0 0.841728 0.054272 0.039936 0.043008 0.045056 0.039936 0.034816 0.034816
1678 1.13211 0 0.780288 0.054272 0.039936 0.043008 0.044032 0.038912 0.034816 0.034816
1679 1.15893 0 0.821248 0.053248 0.038912 0.043008 0.044032 0.037888 0.034816 0.034816
1680 1.14567 0 0.794624 0.054272 0.039936 0.043008 0.043008 0.038912 0.034816 0.034816
1681 1.07087 0 0.820224 0.054272 0.039936 0.043008 0.044032 0.04096 0.034816 0.03584
1682 1.10477 0 0.816128 0.054272 0.039936 0.041984 0.044032 0.04096 0.034816 0.03584
1683 1.14874 0 0.841728 0.053248 0.038912 0.043008 0.044032 0.038912 0.03584 0.034816
1684 1.14219 0 0.782336 0.053248 0.039936 0.043008 0.044032 0.037888 0.034816 0.03584
1685 1.0889 0 0.804864 0.054272 0.039936 0.044032 0.044032 0.04096 0.034816 0.033792
1686 1.14519 0 0.80384 0.053248 0.039936 0.041984 0.045056 0.039936 0.034816 0.034816
1687 1.14109 0 0.807936 0.054272 0.039936 0.041984 0.045056 0.038912 0.034816 0.03584
1688 1.13365 0 0.787456 0.053248 0.039936 0.043008 0.045056 0.038912 0.03584 0.034816
1689 1.16707 0 0.786432 0.054272 0.038912 0.043008 0.045056 0.038912 0.033792 0.033792
1690 1.13427 0 0.8192 0.053248 0.038912 0.043008 0.044032 0.039936 0.03584 0.034816
1691 1.15659 0 0.792576 0.054272 0.039936 0.043008 0.044032 0.038912 0.034816 0.03584
1692 1.17298 0 0.794624 0.054272 0.039936 0.043008 0.045056 0.038912 0.03584 0.03584
1693 1.16288 0 0.815104 0.053248 0.038912 0.041984 0.045056 0.039936 0.033792 0.034816
1694 1.13007 0 0.854016 0.054272 0.044032 0.043008 0.045056 0.039936 0.034816 0.03584
1695 1.13444 0 0.825344 0.053248 0.039936 0.043008 0.045056 0.038912 0.03584 0.034816
1696 1.16872 0 0.86528 0.053248 0.04096 0.043008 0.045056 0.038912 0.033792 0.03584
1697 1.08807 0 0.809984 0.053248 0.039936 0.044032 0.045056 0.038912 0.034816 0.03584
1698 1.1674 0 0.795648 0.053248 0.038912 0.043008 0.045056 0.039936 0.034816 0.036864
1699 1.10173 0 0.831488 0.054272 0.039936 0.043008 0.044032 0.037888 0.03584 0.034816
1700 1.14415 0 0.796672 0.053248 0.039936 0.043008 0.044032 0.039936 0.034816 0.034816
1701 1.12703 0 0.768 0.054272 0.038912 0.043008 0.045056 0.038912 0.034816 0.034816
1702 1.13882 0 0.83456 0.055296 0.039936 0.043008 0.044032 0.039936 0.034816 0.034816
1703 1.16048 0 0.8448 0.052224 0.045056 0.041984 0.04608 0.039936 0.034816 0.034816
1704 1.11814 0 0.813056 0.055296 0.039936 0.043008 0.045056 0.038912 0.033792 0.034816
1705 1.16717 0 0.811008 0.054272 0.039936 0.043008 0.044032 0.038912 0.034816 0.034816
1706 1.15017 0 0.802816 0.054272 0.039936 0.043008 0.045056 0.041984 0.033792 0.03584
1707 1.1336 0 0.80896 0.054272 0.039936 0.043008 0.045056 0.038912 0.034816 0.034816
1708 1.14609 0 0.809984 0.053248 0.039936 0.044032 0.045056 0.038912 0.03584 0.03584
1709 1.14759 0 0.815104 0.053248 0.039936 0.043008 0.045056 0.037888 0.033792 0.03584
1710 1.15932 0 0.775168 0.055296 0.038912 0.043008 0.045056 0.039936 0.034816 0.034816
1711 1.12761 0 0.79872 0.055296 0.039936 0.043008 0.045056 0.038912 0.034816 0.03584
1712 1.15169 0 0.813056 0.053248 0.038912 0.043008 0.044032 0.038912 0.034816 0.034816
1713 1.16415 0 0.879616 0.054272 0.038912 0.043008 0.045056 0.036864 0.034816 0.034816
1714 1.06012 0 0.838656 0.054272 0.039936 0.043008 0.045056 0.039936 0.034816 0.034816
1715 1.12478 0 0.846848 0.054272 0.039936 0.043008 0.044032 0.038912 0.034816 0.034816
1716 1.10883 0 0.850944 0.054272 0.039936 0.043008 0.044032 0.038912 0.034816 0.03584
1717 1.12517 0 0.826368 0.054272 0.039936 0.043008 0.044032 0.038912 0.03584 0.03584
1718 1.18538 0 0.866304 0.054272 0.039936 0.043008 0.045056 0.039936 0.034816 0.03584
1719 1.16463 0 0.817152 0.053248 0.039936 0.041984 0.045056 0.038912 0.034816 0.034816
1720 1.12378 0 0.933888 0.054272 0.039936 0.043008 0.044032 0.038912 0.034816 0.03584
1721 1.15032 0 0.820224 0.053248 0.039936 0.044032 0.044032 0.038912 0.034816 0.03584
1722 1.12955 0 0.879616 0.10752 0.036864 0.04096 0.045056 0.04096 0.033792 0.03584
1723 1.15066 0 0.850944 0.054272 0.039936 0.041984 0.045056 0.044032 0.034816 0.034816
1724 1.14575 0 0.896 0.055296 0.039936 0.043008 0.045056 0.039936 0.034816 0.03584
1725 1.11453 0 0.92672 0.053248 0.039936 0.043008 0.048128 0.039936 0.034816 0.03584
1726 1.13453 0 0.823296 0.055296 0.039936 0.043008 0.045056 0.038912 0.034816 0.034816
1727 1.14297 0 0.845824 0.055296 0.044032 0.041984 0.045056 0.039936 0.034816 0.03584
1728 1.13999 0 0.879616 0.054272 0.038912 0.043008 0.045056 0.039936 0.034816 0.034816
1729 1.15339 0 1.69267 0.054272 0.044032 0.041984 0.045056 0.04096 0.041984 0.033792
1730 1.145 0 0.98816 0.113664 0.039936 0.044032 0.044032 0.039936 0.033792 0.03584
1731 1.14174 0 1.03731 0.055296 0.039936 0.04608 0.080896 0.039936 0.034816 0.09728
1732 1.14228 0 0.787456 0.054272 0.039936 0.043008 0.045056 0.039936 0.034816 0.034816
1733 1.19814 0 0.794624 0.053248 0.039936 0.043008 0.045056 0.038912 0.034816 0.034816
1734 1.16743 0 2.65011 0.055296 0.039936 0.043008 0.045056 0.039936 0.816128 0.034816
1735 1.19578 0 0.996352 0.055296 0.04096 0.043008 0.045056 0.039936 0.034816 0.03584
1736 1.13282 0 0.934912 0.053248 0.039936 0.041984 0.045056 0.038912 0.03584 0.03584
1737 1.15758 0 0.87552 0.054272 0.039936 0.043008 0.044032 0.038912 0.033792 0.03584
1738 1.09702 0 0.877568 0.055296 0.043008 0.041984 0.045056 0.04096 0.034816 0.034816
1739 1.09128 0 0.89088 0.055296 0.043008 0.047104 0.045056 0.043008 0.034816 0.03584
1740 1.13169 0 0.846848 0.054272 0.039936 0.043008 0.04608 0.034816 0.03584 0.034816
1741 1.11279 0 0.828416 0.054272 0.04096 0.041984 0.045056 0.038912 0.034816 0.034816
1742 1.14292 0 0.964608 0.055296 0.039936 0.043008 0.044032 0.04096 0.034816 0.03584
1743 1.12488 0 0.852992 0.054272 0.039936 0.043008 0.045056 0.039936 0.03584 0.033792
1744 1.15235 0 0.980992 0.053248 0.04096 0.083968 0.044032 0.038912 0.038912 0.03584
1745 1.14949 0 0.910336 0.054272 0.039936 0.047104 0.045056 0.038912 0.034816 0.034816
1746 1.15331 0 0.975872 0.053248 0.037888 0.041984 0.045056 0.039936 0.03584 0.03584
1747 1.1898 0 0.929792 0.054272 0.080896 0.039936 0.044032 0.039936 0.03584 0.03584
1748 1.10093 0 0.91648 0.052224 0.039936 0.043008 0.045056 0.038912 0.03584 0.034816
1749 1.14691 0 4.04685 0.052224 1.12026 0.044032 0.045056 0.039936 0.034816 0.034816
1750 1.21209 0 2.68902 0.054272 0.830464 0.044032 0.04608 0.04096 0.034816 0.03584
1751 1.09615 0 0.923648 0.064512 0.043008 0.044032 0.045056 0.039936 0.034816 0.034816
1752 1.14926 0 0.811008 0.055296 0.038912 0.043008 0.04608 0.039936 0.033792 0.034816
1753 1.15953 0 0.838656 0.054272 0.039936 0.043008 0.045056 0.037888 0.039936 0.03584
1754 1.16162 0 0.867328 0.054272 0.038912 0.043008 0.045056 0.04096 0.034816 0.03584
1755 1.1854 0 0.924672 0.054272 0.04096 0.04608 0.045056 0.039936 0.034816 0.03584
1756 1.16164 0 0.833536 0.055296 0.043008 0.043008 0.044032 0.039936 0.034816 0.034816
1757 1.18666 0 0.847872 0.054272 0.038912 0.043008 0.091136 0.039936 0.034816 0.03584
1758 1.12159 0 0.805888 0.054272 0.038912 0.043008 0.045056 0.04096 0.034816 0.03584
1759 1.13756 0 0.905216 0.055296 0.038912 0.041984 0.044032 0.039936 0.03584 0.033792
1760 1.14461 0 0.816128 0.053248 0.043008 0.043008 0.045056 0.039936 0.033792 0.038912
1761 1.16384 0 0.892928 0.053248 0.03584 0.043008 0.045056 0.038912 0.038912 0.03584
1762 1.16715 0 0.861184 0.054272 0.043008 0.043008 0.044032 0.039936 0.034816 0.034816
1763 1.15883 0 0.826368 0.054272 0.039936 0.043008 0.045056 0.039936 0.034816 0.034816
1764 1.1282 0 0.874496 0.054272 0.039936 0.043008 0.047104 0.039936 0.033792 0.03584
1765 1.13049 0 0.925696 0.054272 0.048128 0.043008 0.045056 0.04096 0.033792 0.034816
1766 1.17072 0 0.802816 0.055296 0.039936 0.044032 0.045056 0.039936 0.034816 0.03584
1767 1.16548 0 0.90624 0.055296 0.043008 0.04096 0.044032 0.039936 0.034816 0.034816
