i miss avg t_all t_grey t_g t_blur t_sob t_max t_thresh t_hys
5811 1.18181 0 5.1073 0.008192 0.006048 0.005952 0.006144 0.006144 0.006144 0.00512
5812 1.14694 0 5.0815 0.008192 0.006144 0.005888 0.006112 0.00528 0.006144 0.004096
5813 1.18329 0 4.8272 0.00896 0.00512 0.00608 0.006144 0.006144 0.006144 0.004192
5814 1.13165 0 4.5403 0.008192 0.006144 0.006144 0.006944 0.004096 0.006144 0.004096
5815 1.13534 0 4.5091 0.006144 0.006144 0.005216 0.006144 0.006144 0.006144 0.004288
5816 1.16813 0 4.5266 0.008192 0.006112 0.006144 0.00608 0.006144 0.005312 0.004096
5817 1.13932 0 4.5192 0.008192 0.006144 0.005152 0.006144 0.006144 0.006144 0.00416
5818 1.1113 0 4.9156 0.008192 0.006048 0.006144 0.006144 0.006144 0.005312 0.00416
5819 1.11713 0 4.9588 0.008192 0.00512 0.005248 0.006016 0.006144 0.006144 0.004096
5820 1.12425 0 5.1507 0.007168 0.006144 0.005184 0.006144 0.006144 0.004864 0.004096
5821 1.17873 0 4.9309 0.007168 0.006144 0.006144 0.006144 0.005376 0.006144 0.004096
5822 1.10731 0 4.5623 0.00816 0.006144 0.005984 0.006048 0.004192 0.006144 0.004096
5823 1.12101 0 4.5299 0.008192 0.006048 0.006112 0.006016 0.006144 0.004096 0.004096
5824 1.11785 0 4.4841 0.008192 0.006976 0.00528 0.006144 0.006144 0.004992 0.004096
5825 1.05668 0 4.8218 0.008192 0.005056 0.006144 0.00512 0.00512 0.00528 0.004096
5826 1.1333 0 4.5479 0.008192 0.006144 0.006144 0.006144 0.006144 0.00608 0.004224
5827 1.11309 0 4.8694 0.008224 0.00528 0.006144 0.006144 0.005344 0.006144 0.004096
5828 1.15622 0 5.2706 0.008192 0.006144 0.00512 0.006304 0.00512 0.00512 0.005376
5829 1.1561 0 4.8105 0.006144 0.005312 0.00512 0.006016 0.006144 0.006144 0.004864
5830 1.11149 0 4.5483 0.008256 0.006144 0.006048 0.006048 0.005376 0.006048 0.004096
5831 1.10696 0 4.5426 0.008192 0.006144 0.005248 0.006144 0.005248 0.006112 0.004096
5832 1.14001 0 4.5497 0.006144 0.006144 0.006144 0.006144 0.005088 0.006144 0.004
5833 1.11922 0 4.5321 0.008192 0.006016 0.006144 0.006144 0.006144 0.00512 0.004192
5834 1.10794 0 4.6222 0.008192 0.00608 0.005312 0.006144 0.00512 0.006144 0.004096
5835 1.17022 0 4.6176 0.006144 0.006272 0.005856 0.006272 0.00512 0.006144 0.004096
5836 1.15543 0 4.5805 0.008128 0.006144 0.005856 0.005344 0.006144 0.006144 0.004224
5837 1.17081 0 4.8586 0.008256 0.00608 0.006144 0.006144 0.005408 0.006144 0.004096
5838 1.15769 0 4.57 0.006144 0.006016 0.006144 0.006144 0.006144 0.004896 0.00416
5839 1.12006 0 4.8131 0.008128 0.006144 0.006144 0.006144 0.006144 0.006144 0.00416
5840 1.15554 0 5.0119 0.007168 0.006112 0.00512 0.005312 0.006144 0.006144 0.00512
5841 1.15699 0 5.2975 0.008192 0.005312 0.006144 0.005312 0.00528 0.006144 0.004096
5842 1.14553 0 4.8783 0.0064 0.006144 0.005888 0.005344 0.004384 0.00512 0.004128
5843 1.14508 0 4.8379 0.006144 0.006144 0.006144 0.005344 0.006144 0.006144 0.004096
5844 1.17702 0 4.9254 0.007392 0.006144 0.006144 0.006144 0.006144 0.005376 0.00416
5845 1.10781 0 4.463 0.008192 0.006016 0.005952 0.006144 0.00512 0.006144 0.00416
5846 1.1538 0 4.9113 0.008192 0.006144 0.006144 0.006048 0.00512 0.006144 0.004224
5847 1.13263 0 4.6056 0.008192 0.006144 0.006144 0.006144 0.006144 0.006144 0.00432
5848 1.13642 0 5.3555 0.00816 0.006176 0.005888 0.006144 0.006144 0.004928 0.004096
5849 1.17591 0 5.115 0.007168 0.006144 0.005184 0.005344 0.006144 0.006144 0.004928
5850 1.08957 0 5.0581 0.007392 0.005376 0.006144 0.006144 0.006144 0.006144 0.004224
5851 1.19424 0 5.2592 0.008128 0.006144 0.006144 0.006144 0.006144 0.00512 0.004224
5852 1.04377 0 4.4913 0.008192 0.00528 0.005952 0.006048 0.00512 0.006144 0.005952
5853 1.13912 0 4.4169 0.008192 0.006144 0.006112 0.006944 0.006144 0.005184 0.004096
5854 1.16432 0 4.4186 0.00896 0.005984 0.005952 0.006144 0.005216 0.006144 0.00496
5855 1.12861 0 4.5011 0.008192 0.006144 0.00512 0.00608 0.004128 0.00512 0.004096
5856 1.08422 0 4.5622 0.008128 0.00608 0.005216 0.005376 0.00512 0.006144 0.00512
5857 1.14315 0 4.9713 0.00816 0.005024 0.006016 0.006144 0.005184 0.006144 0.005344
5858 1.10691 0 4.8351 0.009216 0.006016 0.005248 0.006144 0.006144 0.006144 0.004096
5859 1.18695 0 4.673 0.009088 0.006048 0.006144 0.006144 0.005184 0.006144 0.004
5860 1.11513 0 4.6018 0.007008 0.006144 0.005152 0.006112 0.005376 0.006144 0.004096
5861 1.16782 0 4.4669 0.008192 0.006144 0.00512 0.006112 0.006144 0.00512 0.004096
5862 1.1534 0 4.8319 0.008192 0.006144 0.00528 0.006144 0.006144 0.006048 0.004096
5863 1.15452 0 4.9922 0.008192 0.006144 0.005184 0.006144 0.00512 0.006144 0.004096
5864 1.11822 0 4.5854 0.008192 0.006144 0.005216 0.006176 0.006144 0.006144 0.00496
5865 1.14385 0 5.3659 0.008256 0.006144 0.006144 0.006144 0.006144 0.006144 0.004096
5866 1.13492 0 4.9563 0.008192 0.006048 0.00528 0.006144 0.006144 0.006144 0.004096
5867 1.13997 0 5.1615 0.008192 0.006144 0.00592 0.00608 0.005216 0.006048 0.004096
5868 1.11579 0 4.6111 0.008096 0.006112 0.006144 0.006144 0.005248 0.006144 0.004096
5869 1.14584 0 4.7485 0.006912 0.007168 0.006144 0.006144 0.005216 0.004256 0.004096
5870 1.15165 0 4.5358 0.008128 0.006144 0.006144 0.006144 0.006144 0.006144 0.004096
5871 1.14681 0 4.5991 0.007392 0.006144 0.006144 0.006016 0.006144 0.006144 0.006144
5872 1.15958 0 4.6217 0.007168 0.006144 0.005952 0.006144 0.006144 0.006144 0.004096
5873 1.15675 0 4.514 0.008192 0.005216 0.005984 0.006144 0.00512 0.006144 0.004096
5874 1.14021 0 4.4725 0.008192 0.006144 0.00592 0.00608 0.005312 0.006144 0.004224
5875 1.12299 0 4.4633 0.008192 0.006048 0.006144 0.006016 0.006144 0.00512 0.004096
5876 1.11029 0 4.4429 0.00736 0.00512 0.00512 0.006144 0.006144 0.006048 0.004096
5877 1.16043 0 4.4302 0.007392 0.006144 0.00608 0.005344 0.006144 0.00512 0.004096
5878 1.12229 0 5.1919 0.007168 0.005408 0.006144 0.006144 0.00512 0.006144 0.004096
5879 1.18606 0 5.5599 0.008096 0.006144 0.005216 0.006144 0.005376 0.006048 0.004096
5880 1.16805 0 4.8178 0.008384 0.005376 0.00512 0.006048 0.006144 0.006144 0.004096
5881 1.16902 0 4.5681 0.00736 0.006144 0.00528 0.006144 0.006144 0.004096 0.004896
5882 1.10696 0 4.5359 0.007168 0.006112 0.006144 0.006144 0.006144 0.006144 0.004352
5883 1.10752 0 4.7869 0.008192 0.006976 0.006144 0.006144 0.00512 0.00608 0.004096
5884 1.18129 0 4.6039 0.006144 0.006144 0.00512 0.006144 0.006144 0.006144 0.004096
5885 1.15892 0 4.5889 0.008192 0.006144 0.00512 0.006144 0.006144 0.006144 0.004096
5886 1.14971 0 5.247 0.007168 0.006144 0.006048 0.006144 0.005216 0.005984 0.006144
5887 1.1309 0 4.8084 0.007392 0.006144 0.005952 0.005376 0.006144 0.006144 0.004256
5888 1.13601 0 4.7985 0.008192 0.006144 0.00512 0.006144 0.006144 0.006144 0.00512
5889 1.18452 0 4.6629 0.00736 0.006144 0.005376 0.006144 0.00512 0.0064 0.004096
5890 1.14 0 4.5943 0.008192 0.006144 0.006144 0.006144 0.006144 0.006144 0.004096
5891 1.16546 0 4.5665 0.007392 0.006144 0.00528 0.006144 0.006144 0.006144 0.004096
5892 1.14716 0 4.9916 0.008192 0.006112 0.00512 0.006144 0.006144 0.006144 0.004096
5893 1.16729 0 4.7935 0.007168 0.00608 0.005888 0.006144 0.005152 0.006144 0.004096
5894 1.12895 0 5.3278 0.007168 0.006144 0.00624 0.006144 0.00512 0.005376 0.00416
5895 1.11725 0 5.0375 0.008192 0.006048 0.006016 0.006144 0.006144 0.005312 0.004096
5896 1.12513 0 4.9686 0.008192 0.006144 0.006144 0.006144 0.005184 0.006144 0.004096
5897 1.14662 0 4.9189 0.008192 0.005344 0.006048 0.00608 0.006144 0.006176 0.00512
5898 1.13168 0 4.4803 0.008192 0.006144 0.006144 0.006016 0.00512 0.005344 0.004096
5899 1.15659 0 4.8364 0.008192 0.006144 0.00512 0.006144 0.005248 0.005088 0.004128
5900 1.12595 0 4.5608 0.007168 0.006144 0.006144 0.006144 0.006144 0.00512 0.004288
5901 1.14977 0 4.8175 0.006144 0.00608 0.006144 0.006944 0.006144 0.006144 0.005312
5902 1.15796 0 5.477 0.006144 0.006016 0.006144 0.006144 0.006144 0.006144 0.004096
5903 1.11734 0 5.086 0.008192 0.006144 0.006048 0.006144 0.00528 0.006144 0.005312
5904 1.13331 0 5.1371 0.008128 0.005984 0.006144 0.006144 0.00512 0.006144 0.00416
5905 1.14785 0 5.0284 0.008224 0.006144 0.005248 0.006144 0.006144 0.006144 0.004224
5906 1.1517 0 4.652 0.008192 0.005152 0.006144 0.006016 0.00512 0.006144 0.004096
5907 1.17021 0 4.6603 0.008064 0.006144 0.00592 0.006144 0.00512 0.006144 0.004096
5908 1.10874 0 4.5645 0.007168 0.006144 0.005248 0.006144 0.00512 0.006144 0.004896
5909 1.10295 0 4.6232 0.008192 0.00512 0.005312 0.006112 0.006144 0.00528 0.004096
5910 1.17245 0 4.9735 0.008192 0.006048 0.006144 0.006144 0.006144 0.00512 0.004096
5911 1.10878 0 4.6405 0.008192 0.00608 0.006144 0.006144 0.006144 0.006016 0.004096
5912 1.16826 0 4.4306 0.008192 0.005376 0.006144 0.006144 0.006144 0.006048 0.004096
5913 1.15401 0 5.0558 0.008192 0.005088 0.005248 0.006144 0.00512 0.006048 0.004096
5914 1.1514 0 4.4466 0.008128 0.006144 0.00512 0.006144 0.00512 0.004096 0.004096
5915 1.09731 0 5.2409 0.007168 0.006144 0.006144 0.006048 0.006144 0.00608 0.004096
5916 1.0883 0 5.0758 0.008192 0.006144 0.005984 0.006144 0.005216 0.006048 0.004096
5917 1.1915 0 5.1531 0.009088 0.005152 0.006048 0.007168 0.006144 0.005312 0.004192
5918 1.14517 0 5.0273 0.008192 0.006144 0.006144 0.006144 0.00512 0.006144 0.00416
5919 1.09442 0 4.4863 0.008096 0.006144 0.00512 0.005376 0.006144 0.00496 0.004096
5920 1.12065 0 4.4137 0.008192 0.006048 0.006144 0.006144 0.00512 0.006144 0.004096
5921 1.14661 0 4.7196 0.008192 0.006144 0.006112 0.006048 0.00512 0.00608 0.004096
5922 1.15418 0 4.6472 0.008192 0.006144 0.005248 0.006144 0.006144 0.006144 0.004096
5923 1.15335 0 4.96 0.008192 0.006144 0.006016 0.006144 0.00512 0.005344 0.004864
5924 1.18252 0 4.685 0.008192 0.006144 0.006144 0.006016 0.004832 0.006144 0.004096
5925 1.13027 0 5.441 0.008192 0.006144 0.006016 0.006144 0.00528 0.006144 0.004096
5926 1.17976 0 5.0835 0.008192 0.006976 0.00608 0.006144 0.005376 0.006144 0.004096
5927 1.17026 0 4.6623 0.008192 0.006144 0.005952 0.00528 0.006144 0.006144 0.00496
5928 1.10987 0 4.6937 0.006144 0.006144 0.006144 0.00608 0.006144 0.00512 0.004096
5929 1.14023 0 4.488 0.008192 0.006048 0.005376 0.00608 0.006144 0.006144 0.004096
5930 1.12693 0 5.2609 0.008192 0.006144 0.006144 0.006144 0.00512 0.00512 0.004096
5931 1.12972 0 4.5652 0.007008 0.006144 0.00512 0.006144 0.006144 0.006144 0.004128
5932 1.17122 0 4.9791 0.00816 0.006144 0.005184 0.006144 0.006144 0.006144 0.004288
5933 1.09402 0 5.4534 0.009216 0.006144 0.006144 0.006144 0.006144 0.006144 0.004096
5934 1.14301 0 4.7131 0.008192 0.006144 0.00512 0.006144 0.006144 0.005216 0.004128
5935 1.13967 0 4.5845 0.008096 0.006112 0.005344 0.006144 0.006144 0.006144 0.004096
5936 1.10946 0 4.7541 0.008192 0.005984 0.006144 0.006144 0.005184 0.006144 0.006144
5937 1.15283 0 4.4603 0.006976 0.006144 0.006144 0.006144 0.00512 0.006144 0.004192
5938 1.14878 0 5.2919 0.007136 0.006112 0.006144 0.006144 0.006144 0.006048 0.004096
5939 1.16615 0 4.9536 0.008096 0.005344 0.00512 0.006144 0.006144 0.004096 0.004096
5940 1.13841 0 5.0549 0.008128 0.006144 0.006144 0.006144 0.005376 0.00512 0.004096
5941 1.15628 0 4.9434 0.008192 0.006144 0.006048 0.006144 0.00512 0.006144 0.004096
5942 1.16992 0 4.766 0.008128 0.006176 0.006144 0.006144 0.006144 0.006144 0.004096
5943 1.16591 0 4.7877 0.007296 0.006144 0.006144 0.006144 0.006144 0.006336 0.004096
5944 1.14789 0 4.4772 0.008064 0.006144 0.005248 0.00608 0.006144 0.006016 0.004224
5945 1.14916 0 4.7834 0.006976 0.00512 0.006144 0.006144 0.006144 0.005376 0.004096
5946 1.12923 0 4.4937 0.006144 0.006144 0.00592 0.006144 0.006144 0.00512 0.004896
5947 1.13895 0 4.8712 0.009056 0.006144 0.00592 0.006048 0.006144 0.006144 0.004096
5948 1.13244 0 4.5588 0.008192 0.006144 0.005344 0.00608 0.00512 0.006112 0.005344
5949 1.13186 0 4.8737 0.008192 0.00608 0.005248 0.006144 0.00512 0.006144 0.004096
5950 1.14307 0 4.4081 0.008096 0.006144 0.006144 0.005312 0.005344 0.006144 0.004192
5951 1.12763 0 4.8382 0.008064 0.005216 0.005952 0.00608 0.006144 0.005376 0.006144
5952 1.11083 0 5.4707 0.008192 0.006144 0.00512 0.00624 0.004096 0.00528 0.003936
5953 1.12443 0 5.5817 0.008192 0.006144 0.006144 0.006144 0.00512 0.006144 0.004096
5954 1.15589 0 5.2421 0.00704 0.005312 0.00512 0.006144 0.00512 0.006176 0.004096
5955 1.11407 0 4.874 0.008192 0.005344 0.006144 0.006144 0.006144 0.006144 0.004
5956 1.07937 0 4.474 0.008096 0.006144 0.005376 0.006144 0.006144 0.006144 0.004096
5957 1.10587 0 4.4569 0.008192 0.006144 0.006048 0.00624 0.00512 0.006016 0.004096
5958 1.18935 0 4.4941 0.008192 0.006144 0.006112 0.006144 0.006144 0.006048 0.004096
5959 1.11209 0 4.6093 0.006144 0.006144 0.006144 0.006016 0.005152 0.005312 0.004096
5960 1.11404 0 4.6664 0.007008 0.006144 0.006144 0.006144 0.006144 0.00512 0.004896
5961 1.13673 0 5.0925 0.008192 0.006144 0.005152 0.006144 0.006144 0.00528 0.00512
5962 1.13462 0 4.8276 0.0072 0.00608 0.006144 0.006272 0.006144 0.00416 0.004096
5963 1.12197 0 4.795 0.008192 0.006144 0.00512 0.006144 0.006144 0.006144 0.004928
5964 1.07278 0 4.5636 0.008192 0.005376 0.005984 0.006144 0.004896 0.006112 0.004352
5965 1.14205 0 4.5269 0.006144 0.006144 0.006112 0.006144 0.006144 0.00512 0.004928
5966 1.175 0 4.9663 0.008192 0.006144 0.005184 0.006144 0.006144 0.00608 0.004096
5967 1.15319 0 4.612 0.008192 0.006144 0.006144 0.00608 0.006144 0.006144 0.004096
5968 1.17099 0 5.1995 0.008192 0.006144 0.00512 0.006144 0.006144 0.004832 0.004096
5969 1.11624 0 5.0863 0.008192 0.006144 0.00608 0.006016 0.00512 0.006016 0.004096
5970 1.16628 0 5.451 0.009216 0.00512 0.00512 0.006144 0.006144 0.006144 0.004096
5971 1.06706 0 5.1021 0.008192 0.006144 0.006144 0.005312 0.005216 0.006144 0.004224
5972 1.15275 0 4.6128 0.008192 0.006144 0.00608 0.006112 0.00512 0.005184 0.004096
5973 1.11928 0 4.8805 0.008096 0.006144 0.006144 0.006048 0.005376 0.006144 0.004096
5974 1.11286 0 5.0307 0.008192 0.006112 0.00608 0.006144 0.006144 0.006368 0.004096
5975 1.16684 0 5.2181 0.00624 0.006144 0.006144 0.006144 0.00512 0.00608 0.004288
5976 1.17766 0 4.9295 0.008192 0.006144 0.006144 0.006144 0.006144 0.006016 0.006144
5977 1.14696 0 5.0496 0.008192 0.006144 0.006144 0.006144 0.006144 0.004896 0.004096
5978 1.15481 0 4.7605 0.007392 0.006144 0.00512 0.006144 0.006144 0.006144 0.004896
5979 1.18434 0 4.5681 0.00816 0.00608 0.005248 0.00608 0.006144 0.006144 0.004096
5980 1.13856 0 4.5357 0.006144 0.006144 0.005152 0.006144 0.00512 0.006144 0.004096
5981 1.06743 0 4.5278 0.008192 0.006144 0.006144 0.006176 0.006144 0.00512 0.004928
5982 1.11342 0 4.9037 0.008192 0.006144 0.006144 0.006144 0.006144 0.005056 0.004096
5983 1.14037 0 4.7102 0.008192 0.005344 0.00512 0.006144 0.006144 0.00608 0.004096
5984 1.12863 0 4.633 0.008352 0.006144 0.006144 0.00528 0.006144 0.00608 0.004096
5985 1.14928 0 4.5461 0.007168 0.006144 0.00608 0.006048 0.006144 0.006144 0.004096
5986 1.13418 0 4.479 0.008096 0.006144 0.005248 0.006144 0.006144 0.006112 0.00496
5987 1.18102 0 4.5465 0.008096 0.006048 0.005184 0.006144 0.005152 0.006048 0.004096
5988 1.16849 0 4.6791 0.006144 0.006144 0.006144 0.005312 0.006144 0.006048 0.00512
5989 1.1453 0 5.5407 0.008096 0.006112 0.005376 0.00608 0.006144 0.005312 0.004096
5990 1.15419 0 5.0424 0.008192 0.006144 0.00512 0.005984 0.006144 0.007104 0.004096
5991 1.13632 0 4.8837 0.008192 0.005344 0.00512 0.006144 0.00512 0.006144 0.004096
5992 1.14752 0 5.0772 0.007424 0.00512 0.006144 0.006144 0.006176 0.006144 0.004096
5993 1.14534 0 4.4795 0.007168 0.00512 0.006144 0.006144 0.006144 0.006144 0.004096
5994 1.17275 0 4.9558 0.008192 0.00608 0.005888 0.006144 0.00512 0.005984 0.004096
5995 1.14723 0 4.5699 0.008096 0.006144 0.005952 0.006144 0.006144 0.006144 0.004096
5996 1.10774 0 4.669 0.008192 0.006144 0.00512 0.00608 0.006144 0.006144 0.004096
5997 1.16671 0 4.6695 0.006144 0.005248 0.005312 0.006144 0.006144 0.006144 0.004096
5998 1.15768 0 4.5432 0.006144 0.006144 0.006144 0.006144 0.006144 0.004352 0.004096
5999 1.13614 0 4.9437 0.008128 0.006144 0.006016 0.006144 0.006144 0.006144 0.005024
6000 1.1812 0 5.2231 0.006144 0.006144 0.006144 0.006144 0.004992 0.006144 0.004096
6001 1.1248 0 4.9087 0.006144 0.006144 0.006144 0.006144 0.005152 0.006144 0.004128
6002 1.16554 0 4.9329 0.007168 0.005312 0.00528 0.006048 0.005344 0.006048 0.004096
6003 1.1245 0 4.5531 0.008192 0.006144 0.00512 0.006144 0.00512 0.006144 0.004
6004 1.12867 0 4.5371 0.008192 0.006144 0.006144 0.006048 0.006144 0.005248 0.004096
6005 1.13728 0 4.9482 0.00704 0.006144 0.00512 0.006144 0.00512 0.006144 0.004096
6006 1.13153 0 4.833 0.008192 0.006144 0.00512 0.006144 0.006144 0.006144 0.005152
6007 1.14192 0 5.4688 0.008192 0.006144 0.006144 0.006144 0.00528 0.006144 0.004064
6008 1.14569 0 4.8848 0.008096 0.00528 0.005312 0.006144 0.006144 0.006144 0.004192
6009 1.09606 0 5.1732 0.008192 0.004928 0.006144 0.006144 0.00512 0.00608 0.004096
6010 1.15661 0 4.6641 0.008192 0.006048 0.006144 0.006144 0.006144 0.006112 0.004096
6011 1.16297 0 4.563 0.008096 0.006048 0.00512 0.006144 0.005312 0.006112 0.004096
6012 1.15994 0 4.9669 0.007136 0.006144 0.005248 0.006144 0.006144 0.006112 0.004928
6013 1.14025 0 4.7038 0.008192 0.006048 0.006144 0.006144 0.006144 0.004096 0.00608
6014 1.14633 0 5.2868 0.007168 0.005248 0.005184 0.006144 0.006144 0.005312 0.004096
6015 1.1382 0 4.8013 0.008192 0.005344 0.005888 0.006144 0.00512 0.006144 0.004928
6016 1.12977 0 5.3625 0.008192 0.006304 0.006144 0.006144 0.00512 0.006144 0.004096
6017 1.11927 0 4.7068 0.008192 0.006144 0.006144 0.006144 0.006144 0.006144 0.004192
6018 1.0737 0 4.8852 0.006912 0.006144 0.006144 0.006144 0.005184 0.006144 0.004096
6019 1.14468 0 4.5479 0.008192 0.006144 0.006144 0.006144 0.005088 0.005376 0.004096
6020 1.16429 0 5.0174 0.008192 0.005024 0.005376 0.00608 0.006144 0.006144 0.005184
6021 1.17529 0 4.5928 0.008192 0.006144 0.00512 0.006144 0.005248 0.006912 0.00512
6022 1.13671 0 4.9266 0.00816 0.006112 0.006144 0.00608 0.00512 0.006144 0.004
6023 1.11309 0 4.5518 0.008064 0.006144 0.005216 0.006144 0.00512 0.006016 0.004224
6024 1.1846 0 4.9015 0.008128 0.006144 0.00512 0.006144 0.006144 0.006144 0.004096
6025 1.15179 0 4.9769 0.008192 0.006144 0.006016 0.006112 0.006144 0.006144 0.004256
6026 1.17119 0 5.8294 0.008192 0.00432 0.00512 0.006144 0.006144 0.006144 0.006112
6027 1.12436 0 5.1899 0.008192 0.006144 0.006144 0.006048 0.00512 0.006144 0.00416
6028 1.18619 0 5.6622 0.007232 0.006144 0.00512 0.006144 0.006144 0.006144 0.004096
6029 1.11966 0 5.0412 0.007168 0.006208 0.006144 0.006144 0.00496 0.006144 0.004928
6030 1.13981 0 5.0458 0.008192 0.00512 0.005216 0.006144 0.006144 0.006048 0.00512
6031 1.18554 0 4.8381 0.008192 0.005376 0.006144 0.006144 0.006144 0.006144 0.004096
6032 1.15178 0 5.0196 0.008064 0.006144 0.005216 0.006144 0.006144 0.006144 0.004256
6033 1.17942 0 4.7947 0.008192 0.006144 0.00608 0.006144 0.006144 0.006144 0.00416
6034 1.16992 0 4.9121 0.006368 0.00608 0.00512 0.005312 0.005152 0.006144 0.004096
6035 1.11286 0 5.0655 0.006144 0.00512 0.006016 0.006144 0.00512 0.007008 0.004096
6036 1.11556 0 5.3357 0.008128 0.006144 0.006144 0.006144 0.006144 0.006048 0.004096
6037 1.17693 0 5.1512 0.007168 0.006144 0.006144 0.006144 0.00496 0.005408 0.004096
6038 1.12347 0 4.9691 0.008192 0.006144 0.00512 0.006144 0.00512 0.006144 0.004096
6039 1.09904 0 4.6379 0.007104 0.006144 0.00608 0.006176 0.00512 0.00512 0.006144
6040 1.09594 0 4.6313 0.006144 0.006144 0.005344 0.006144 0.006144 0.006144 0.004096
6041 1.18403 0 4.6263 0.008192 0.00512 0.006144 0.006368 0.006144 0.006144 0.004096
6042 1.04928 0 4.6315 0.008192 0.006112 0.005376 0.005312 0.006144 0.006144 0.004096
6043 1.16581 0 5.1832 0.008192 0.006112 0.005312 0.006144 0.006144 0.006144 0.00416
6044 1.14727 0 4.7945 0.00704 0.004288 0.006048 0.00608 0.005248 0.00512 0.004096
6045 1.14577 0 5.1791 0.008192 0.006144 0.005856 0.006144 0.006144 0.005376 0.003968
6046 1.14279 0 4.7931 0.008192 0.006144 0.005248 0.006144 0.006144 0.006144 0.004096
6047 1.19576 0 4.8683 0.008192 0.006144 0.00608 0.006144 0.006144 0.006144 0.004096
6048 1.15156 0 4.5093 0.008192 0.004096 0.006144 0.00608 0.00512 0.006144 0.004224
6049 1.13345 0 4.8638 0.006144 0.006144 0.00512 0.005408 0.006144 0.00608 0.004992
6050 1.1736 0 4.5987 0.008192 0.006144 0.006144 0.006144 0.006144 0.006144 0.004096
6051 1.13855 0 5.0078 0.008192 0.006144 0.00512 0.006144 0.005344 0.005344 0.004096
6052 1.14001 0 4.9286 0.008192 0.006144 0.006144 0.006144 0.00512 0.006144 0.004096
6053 1.13651 0 5.2703 0.008192 0.006144 0.00608 0.006144 0.006144 0.006272 0.004096
6054 1.13618 0 5.0183 0.008192 0.006144 0.006048 0.00608 0.006144 0.006144 0.005184
6055 1.12527 0 4.8618 0.008192 0.006112 0.005344 0.006144 0.00512 0.006048 0.004928
6056 1.11705 0 4.5353 0.007168 0.006144 0.005856 0.006048 0.005216 0.00432 0.004864
6057 1.14878 0 5.0515 0.008384 0.006144 0.006048 0.006176 0.00512 0.00608 0.004928
6058 1.16685 0 4.685 0.00816 0.006144 0.006144 0.005344 0.00512 0.00608 0.004224
6059 1.11506 0 4.68 0.008192 0.006144 0.005312 0.006144 0.006144 0.006144 0.004096
6060 1.16937 0 4.4978 0.007168 0.006048 0.005216 0.006144 0.006144 0.006144 0.006048
6061 1.15152 0 4.6658 0.00816 0.006144 0.00512 0.006144 0.006144 0.00624 0.004192
6062 1.15888 0 4.5384 0.008192 0.006208 0.006016 0.005984 0.006144 0.006144 0.004096
6063 1.14652 0 4.6123 0.007456 0.006144 0.00512 0.006144 0.005152 0.006144 0.006144
6064 1.15677 0 5.1811 0.008128 0.006048 0.005248 0.006112 0.006144 0.007008 0.004096
6065 1.08452 0 5.187 0.008128 0.006144 0.005344 0.006144 0.006144 0.006144 0.004096
6066 1.13676 0 5.4919 0.008192 0.006144 0.006144 0.006144 0.00512 0.006208 0.00512
6067 1.14279 0 5.0368 0.008192 0.005376 0.006144 0.006144 0.005184 0.00608 0.004096
6068 1.11252 0 5.1884 0.008192 0.006368 0.00512 0.006144 0.005184 0.006144 0.004192
6069 1.09651 0 4.523 0.008096 0.006112 0.006144 0.006144 0.006144 0.006144 0.004096
6070 1.10878 0 4.758 0.008192 0.006144 0.006144 0.006144 0.00528 0.00608 0.004928
6071 1.15102 0 4.575 0.008192 0.006144 0.00512 0.006144 0.005312 0.005248 0.004096
6072 1.14915 0 4.992 0.007168 0.00512 0.00512 0.006144 0.006144 0.006144 0.005024
6073 1.10301 0 4.6464 0.008128 0.005248 0.005888 0.006144 0.006144 0.00512 0.004096
6074 1.12488 0 5.1643 0.008192 0.006144 0.006144 0.006048 0.00528 0.00528 0.004096
6075 1.12558 0 5.1053 0.008128 0.006144 0.006144 0.006144 0.00528 0.006144 0.004096
6076 1.13062 0 5.3602 0.008192 0.006144 0.00512 0.006144 0.006144 0.006144 0.005344
6077 1.16238 0 4.7872 0.008192 0.006144 0.00512 0.006144 0.00512 0.006144 0.00512
6078 1.14144 0 4.7765 0.007136 0.005344 0.006144 0.006144 0.005376 0.006048 0.004096
6079 1.10763 0 7.5576 0.008256 0.005344 0.006144 0.006144 0.006144 0.006144 0.004096
6080 1.12753 0 4.9244 0.008256 0.006144 0.006112 0.006144 0.006144 0.006176 0.004192
6081 1.12539 0 4.9118 0.008192 0.006144 0.00512 0.006144 0.00512 0.006144 0.004096
6082 1.1119 0 4.8987 0.008224 0.006144 0.006144 0.006144 0.00512 0.007168 0.004096
6083 1.15732 0 5.5756 0.008192 0.006144 0.006144 0.006336 0.006144 0.006144 0.00432
6084 1.09923 0 5.1441 0.009024 0.006144 0.00512 0.006144 0.00512 0.006144 0.004096
6085 1.15257 0 4.9974 0.008128 0.006144 0.006144 0.006144 0.006144 0.006112 0.004096
6086 1.15393 0 4.5379 0.008192 0.006048 0.006144 0.006144 0.006144 0.006144 0.004096
6087 1.17421 0 4.5155 0.008192 0.006112 0.006112 0.006144 0.006144 0.006144 0.004096
6088 1.14684 0 4.809 0.006144 0.006144 0.006144 0.006144 0.006144 0.00512 0.004864
6089 1.14267 0 4.6469 0.006144 0.005376 0.005984 0.006144 0.006144 0.006144 0.004096
6090 1.0987 0 4.9903 0.007136 0.006144 0.00512 0.006144 0.00512 0.005376 0.004096
